1500,3,150,130,30000,1787.65,1629,4.91011,339.075,7.91309,30000,108.209,544,25,0.781487,18.8027,10.8178,579.818
1500,3,150,140,30000,1787.65,1629,4.91011,323.03,7.36616,30000,108.367,544,25,0.778696,18.7274,10.7745,579.774
1500,3,150,150,30000,1787.65,1629,4.91011,309.151,6.99565,30000,108.519,544,26,0.777721,18.686,10.7507,580.751
1500,3,150,160,30000,1787.65,1629,4.91011,296.718,6.64745,30000,108.572,544,26,0.77525,18.6321,10.7197,580.72
1500,3,150,170,30000,1787.65,1629,4.91011,285.379,6.27897,30000,108.509,544,26,0.77131,18.5823,10.691,580.691
1500,3,150,180,30000,1787.65,1629,4.91011,274.803,6.02289,30000,108.271,544,26,0.765729,18.4916,10.6388,580.639
1500,5,50,100,30000,1787.65,1651,4.985,358.928,10.6895,29998.3,116.176,860,23,0.778775,18.0718,10.3973,893.397
1500,5,50,110,30000,1787.65,1651,4.985,328.76,9.66628,29999.2,116.577,860,24,0.777346,18.06,10.3905,894.39
1500,5,50,120,30000,1787.65,1651,4.985,303.756,8.80504,29999.7,116.923,860,24,0.776979,18.0429,10.3807,894.381
1500,5,50,130,30000,1787.65,1651,4.985,282.629,8.05881,30000,117.076,860,25,0.774265,17.9429,10.3232,895.323
1500,5,50,140,30000,1787.65,1651,4.985,264.702,7.39368,30000,117.358,860,25,0.773454,17.9699,10.3387,895.339
1500,5,50,150,30000,1787.65,1651,4.985,249.115,6.86848,30000,117.479,860,26,0.771687,17.8948,10.2955,896.295
1500,5,50,160,30000,1787.65,1651,4.985,235.379,6.42468,30000,117.437,860,26,0.766414,17.8019,10.242,896.242
1500,5,50,170,30000,1787.65,1651,4.985,223.664,5.9551,30000,117.479,860,26,0.765169,17.7257,10.1982,896.198
1500,5,50,180,30000,1787.65,1651,4.985,213.378,5.5336,30000,117.532,860,26,0.763488,17.6338,10.1453,896.145
1500,5,60,100,30000,1787.65,1651,4.985,362.336,10.9594,29999.3,114.932,860,23,0.790718,18.2546,10.5025,893.503
1500,5,60,110,30000,1787.65,1651,4.985,332.419,9.87167,30000,115.17,860,24,0.787561,18.1834,10.4615,894.462
1500,5,60,120,30000,1787.65,1651,4.985,307.79,8.91599,30000,115.471,860,24,0.786982,18.0368,10.3772,894.377
1500,5,60,130,30000,1787.65,1651,4.985,286.507,8.22711,30000,115.499,860,25,0.781034,18.0324,10.3747,895.375
1500,5,60,140,30000,1787.65,1651,4.985,269.01,7.54867,30000,115.684,860,25,0.778958,18.0122,10.363,895.363
1500,5,60,150,30000,1787.65,1651,4.985,253.92,6.8763,30000,115.769,860,26,0.77719,18.0197,10.3673,896.367
1500,5,60,160,30000,1787.65,1651,4.985,240.543,6.36964,30000,115.864,860,26,0.77552,17.8751,10.2842,896.284
1500,5,60,170,30000,1787.65,1651,4.985,228.539,5.95452,30000,115.507,860,26,0.767487,17.8114,10.2475,896.247
1500,5,60,180,30000,1787.65,1651,4.985,218.361,5.58314,30000,115.259,860,26,0.761519,17.8447,10.2667,896.267
